179,0.024879,326
180,0.02431,266
181,0.024809,264
182,0.025208,254
183,0.025314,290
184,0.024524,278
185,0.025454,342
186,0.026914,284
187,0.025201,254
188,0.027235,252
189,0.027236,284
190,0.026921,298
191,0.025797,274
192,0.026682,270
193,0.027165,272
194,0.027365,288
195,0.027058,260
196,0.026904,306
197,0.026995,272
198,0.027782,284
199,0.028467,262
200,0.02785,280
201,0.028203,318
202,0.029008,278
203,0.028145,280
204,0.027694,246
205,0.028864,260
206,0.028836,262
207,0.028818,302
208,0.029838,320
209,0.028926,282
210,0.029102,286
211,0.0285,316
212,0.031025,256
213,0.030432,330
214,0.028619,304
215,0.029147,266
216,0.029657,258
217,0.032127,286
218,0.030659,282
219,0.031813,256
220,0.031109,286
221,0.030637,278
222,0.029593,274
223,0.02989,274
224,0.03137,264
225,0.031814,272
226,0.031166,308
227,0.031045,316
228,0.031888,262
229,0.031714,268
230,0.031669,270
231,0.031382,262
232,0.032482,262
233,0.033878,258
234,0.03303,258
235,0.033043,250
236,0.032558,264
237,0.033605,248
238,0.031896,266
239,0.033072,304
240,0.033137,266
241,0.033327,316
242,0.03394,262
243,0.033612,292
244,0.035275,284
245,0.034979,278
246,0.032772,284
247,0.035772,266
248,0.034117,284
249,0.035147,256
250,0.035238,258
251,0.034399,280
252,0.033693,272
253,0.035502,272
254,0.03624,254
255,0.036352,254
256,0.035417,302
257,0.03607,266
258,0.035461,300
259,0.03607,252
260,0.035915,270
261,0.035762,284
262,0.036355,278
263,0.036448,248
264,0.036099,268
265,0.036631,272
266,0.037592,302
267,0.03707,310
268,0.037471,264
269,0.036983,272
270,0.037222,276
271,0.037079,350
272,0.037054,312
273,0.038913,254
274,0.037629,260
275,0.038423,260
276,0.038016,262
277,0.038783,270
278,0.038307,262
279,0.038199,262
280,0.038885,264
281,0.039381,270
282,0.038157,342
283,0.040285,274
284,0.038284,298
285,0.038153,266
286,0.038623,282
287,0.04181,268
288,0.040457,258
289,0.04014,252
290,0.039132,288
291,0.039901,264
292,0.042168,258
293,0.039166,262
294,0.039737,292
295,0.041491,298
296,0.040996,278
297,0.040815,260
298,0.041745,300
299,0.042077,268
300,0.041566,330
301,0.040914,262
302,0.042166,284
303,0.043006,330
304,0.042281,282
305,0.042502,304
306,0.043947,250
307,0.044284,266
308,0.043544,268
309,0.043252,284
310,0.042659,286
311,0.04257,278
312,0.04373,280
313,0.043746,264
314,0.045995,260
315,0.044179,284
316,0.044034,284
317,0.044761,298
318,0.043101,290
319,0.043325,304
320,0.045641,278
321,0.04577,302
322,0.045401,324
323,0.044891,286
324,0.046076,270
325,0.04654,278
326,0.045262,284
327,0.044867,254
328,0.045433,320
329,0.04648,260
330,0.047131,312
331,0.045848,278
332,0.04758,284
333,0.04633,282
334,0.044824,304
335,0.048607,260
336,0.045378,258
337,0.047335,270
338,0.047444,298
339,0.046406,302
340,0.04726,260
341,0.047971,286
342,0.048002,306
343,0.047621,290
344,0.048066,288
345,0.048228,344
346,0.048749,278
347,0.048726,270
348,0.048292,304
349,0.047783,286
350,0.049264,268
351,0.04824,258
352,0.050483,304
353,0.049657,258
354,0.049731,264
355,0.049245,278
356,0.050899,258
357,0.050278,282
358,0.049474,292
359,0.050521,266
360,0.051006,256
361,0.049995,268
362,0.048791,342
363,0.050068,270
364,0.051715,274
365,0.051277,260
366,0.050898,304
367,0.050066,256
368,0.052519,260
369,0.050562,272
370,0.053411,276
371,0.050161,298
372,0.052782,264
373,0.05323,258
374,0.051922,270
375,0.051439,306
376,0.052751,276
377,0.053525,260
378,0.053649,278
379,0.050818,312
380,0.054151,316
381,0.05497,268
382,0.053741,294
383,0.052757,262
384,0.05421,296
385,0.053831,258
386,0.05339,290
387,0.053256,264
388,0.053217,284
389,0.054031,336
390,0.054353,276
391,0.054842,306
392,0.05508,266
393,0.054937,270
394,0.055385,264
395,0.055631,286
396,0.054993,290
397,0.055799,290
398,0.055821,270
399,0.056404,266
400,0.056476,274
401,0.055985,306
402,0.05651,372
403,0.055372,260
404,0.05543,342
405,0.055464,270
406,0.057144,286
407,0.057336,316
408,0.056112,274
409,0.056624,344
410,0.056922,264
411,0.057596,354
412,0.056441,264
413,0.056623,276
414,0.056847,262
415,0.057969,298
416,0.058195,274
417,0.059752,316
418,0.057518,280
419,0.058537,284
420,0.057981,262
421,0.057478,270
422,0.060584,276
423,0.059865,300
424,0.060588,320
425,0.061372,288
426,0.05922,280
427,0.05902,268
428,0.060981,284
429,0.060219,264
430,0.06083,290
431,0.059009,284
432,0.059026,278
433,0.062086,318
434,0.06225,262
435,0.060102,290
436,0.060757,304
437,0.059955,278
438,0.060246,268
439,0.062018,272
440,0.061046,296
441,0.060358,286
442,0.06071,284
443,0.061285,278
444,0.061959,296
445,0.0606,300
446,0.062552,272
447,0.063081,312
448,0.061199,270
449,0.060658,300
450,0.061736,320
451,0.062784,280
452,0.063116,262
453,0.06313,242
454,0.063657,282
455,0.06302,288
456,0.063641,276
457,0.064119,268
458,0.064232,274
459,0.064353,294
460,0.064546,342
461,0.063853,272
462,0.06692,298
463,0.065658,260
464,0.064982,262
465,0.063196,274
466,0.065712,272
467,0.065723,292
468,0.064896,300
469,0.063597,294
470,0.065986,298
471,0.066857,270
472,0.065317,304
473,0.067381,302
474,0.066628,288
475,0.065511,290
476,0.066355,304
477,0.067111,254
478,0.066894,310
479,0.066394,294
480,0.06676,280
481,0.066488,302
482,0.067557,310
483,0.067428,284
484,0.067556,254
485,0.067242,298
486,0.066964,262
487,0.068388,280
488,0.068065,274
489,0.067976,302
490,0.068212,260
491,0.068652,268
492,0.070134,268
493,0.068538,306
494,0.06917,284
495,0.070917,268
496,0.068738,288
497,0.068888,320
498,0.070108,278
499,0.070009,270
500,0.069337,266
501,0.070965,296
502,0.069929,268
503,0.071479,294
504,0.068894,276
505,0.07001,312
506,0.072833,290
507,0.072576,276
508,0.074668,284
509,0.071637,280
510,0.07137,302
511,0.07181,296
512,0.071534,328
513,0.07221,296
514,0.071794,266
515,0.072383,266
516,0.071689,314
517,0.07048,322
518,0.073205,314
519,0.075079,286
520,0.072388,280
521,0.072452,272
522,0.072737,274
523,0.072521,296
524,0.073362,310
525,0.073258,282
526,0.073752,278
527,0.075271,254
528,0.072906,268
529,0.073938,314
530,0.072323,278
531,0.072799,270
532,0.073502,316
533,0.073022,284
534,0.075256,286
535,0.073364,294
536,0.073967,272
537,0.074213,268
538,0.07579,268
539,0.072892,284
540,0.075021,274
541,0.075339,308
542,0.07429,258
543,0.076007,298
544,0.076481,292
545,0.075583,308
546,0.07552,274
547,0.078105,280
548,0.077368,314
549,0.075949,262
550,0.07552,274
551,0.076281,296
552,0.07726,304
553,0.077805,260
554,0.075921,258
555,0.076851,284
556,0.077217,288
557,0.076363,282
558,0.076457,272
559,0.077644,286
560,0.079354,278
561,0.077404,296
562,0.07818,286
563,0.080092,260
564,0.077879,268
565,0.078493,308
566,0.080244,268
567,0.080362,286
568,0.080438,286
569,0.079134,288
570,0.078325,266
571,0.080029,272
572,0.078926,290
573,0.08165,290
574,0.078943,292
575,0.079514,300
576,0.080622,260
577,0.08067,278
578,0.079087,316
579,0.082189,276
580,0.08107,274
581,0.080932,270
582,0.081535,282
583,0.080944,364
584,0.082175,270
585,0.079572,290
586,0.080549,296
587,0.083571,272
588,0.082466,284
589,0.083117,296
590,0.081957,266
591,0.082709,276
592,0.082382,270
593,0.083608,266
594,0.083742,298
595,0.08327,284
596,0.083406,306
597,0.082143,292
598,0.082797,308
599,0.084033,286
600,0.082687,294
601,0.083927,276
602,0.08434,294
603,0.084112,310
604,0.086757,290
605,0.083348,272
606,0.084201,300
607,0.085156,316
608,0.084157,288
609,0.086523,334
610,0.085667,266
611,0.08558,280
612,0.085135,302
613,0.08487,282
614,0.088345,282
615,0.088207,278
616,0.08683,334
617,0.084073,282
618,0.086814,282
619,0.085761,262
620,0.0865,310
621,0.086864,282
622,0.086072,338
623,0.087333,318
624,0.086784,288
625,0.086237,292
626,0.086191,270
627,0.087671,270
628,0.086719,278
629,0.089255,274
630,0.0874,306
631,0.087236,320
632,0.088189,264
633,0.087662,272
634,0.088112,332
635,0.088836,326
636,0.088144,382
637,0.089424,286
638,0.089008,308
639,0.088851,320
640,0.088985,340
641,0.089161,294
642,0.09093,344
643,0.090312,282
644,0.090443,280
645,0.090343,286
646,0.091295,294
647,0.089854,266
648,0.088677,264
649,0.091781,330
650,0.091205,314
651,0.093078,300
652,0.091985,278
653,0.09119,298
654,0.089122,284
655,0.090226,302
656,0.09197,294
657,0.091366,302
658,0.093562,340
659,0.094177,300
660,0.09297,334
661,0.090701,266
662,0.091113,266
663,0.091639,302
664,0.091038,328
665,0.093591,306
666,0.092085,268
667,0.092235,300
668,0.092299,316
669,0.092185,288
670,0.093531,298
671,0.093199,286
672,0.093976,288
673,0.093425,268
674,0.095616,262
675,0.092605,290
676,0.095538,294
677,0.093877,268
678,0.095879,296
679,0.093469,288
680,0.094319,266
681,0.095325,308
682,0.094957,284
683,0.096876,292
684,0.095217,294
685,0.093637,278
686,0.095593,296
687,0.094879,288
688,0.096171,284
689,0.095934,318
690,0.098833,282
691,0.097888,278
692,0.095397,280
693,0.09781,284
694,0.09804,280
695,0.097608,300
696,0.09549,408
697,0.097814,280
698,0.098398,322
699,0.097693,292
700,0.09664,278
701,0.098005,304
702,0.099399,278
703,0.098128,288
704,0.098193,270
705,0.098879,272
706,0.097202,290
707,0.097903,280
708,0.098775,326
709,0.098432,290
710,0.099516,328
711,0.098654,280
712,0.09855,272
713,0.097649,310
714,0.101932,312
715,0.098916,306
716,0.098451,322
717,0.099255,280
718,0.09851,300
719,0.102156,336
720,0.102561,276
721,0.1,282
722,0.098998,272
723,0.099781,310
724,0.099895,280
725,0.102958,286
726,0.101056,306
727,0.101428,288
728,0.101606,304
729,0.103098,294
730,0.100389,322
731,0.100057,276
732,0.103462,300
733,0.103675,286
734,0.101795,290
735,0.102686,286
736,0.104295,314
737,0.101622,272
738,0.102609,338
739,0.104659,330
740,0.102512,288
741,0.103185,318
742,0.104288,280
743,0.104355,320
744,0.10594,268
745,0.103057,266
746,0.105112,284
747,0.103881,302
748,0.107065,302
749,0.107565,300
750,0.107197,306
751,0.104809,308
752,0.106267,318
753,0.103395,296
754,0.104072,272
755,0.106562,290
756,0.103615,292
757,0.106898,278
758,0.105033,300
759,0.106981,264
760,0.107209,288
761,0.106096,282
762,0.104053,322
763,0.106617,290
764,0.106684,272
765,0.106468,280
766,0.106825,304
767,0.107297,298
768,0.107769,304
769,0.109932,282
770,0.107546,334
771,0.108164,288
772,0.107432,282
773,0.106969,306
774,0.107823,272
775,0.108604,280
776,0.108686,318
777,0.109622,322
778,0.109855,278
779,0.108492,312
780,0.108701,344
781,0.109853,292
782,0.106113,268
783,0.109516,318
784,0.108263,286
785,0.11009,294
786,0.11016,294
787,0.108691,294
788,0.109132,296
789,0.109762,262
790,0.110525,262
791,0.111105,286
792,0.110534,296
793,0.112618,266
794,0.10979,276
795,0.110638,324
796,0.111462,290
797,0.111844,286
798,0.111397,276
799,0.112051,286
800,0.112491,276
801,0.111268,302
802,0.112761,272
803,0.113926,326
804,0.115235,266
805,0.11162,338
806,0.110858,320
807,0.112167,302
808,0.113593,262
809,0.112841,300
810,0.114338,316
811,0.113287,286
812,0.11304,284
813,0.115762,284
814,0.115042,276
815,0.112489,282
816,0.113941,344
817,0.113816,296
818,0.114616,318
819,0.115901,294
820,0.11353,300
821,0.115199,298
822,0.114241,300
823,0.113528,304
824,0.112648,304
825,0.117395,264
826,0.11546,316
827,0.116046,280
828,0.11541,262
829,0.115714,258
830,0.11619,300
831,0.117875,280
832,0.116001,312
833,0.116276,286
834,0.1169,332
835,0.118765,260
836,0.117534,278
837,0.116657,270
838,0.115344,266
839,0.115064,314
840,0.118432,372
841,0.115429,304
842,0.119379,280
843,0.118028,270
844,0.116638,348
845,0.118604,286
846,0.119828,300
847,0.120854,282
848,0.118732,310
849,0.117769,280
850,0.117885,308
851,0.119878,280
852,0.120822,258
853,0.118547,300
854,0.1186,282
855,0.118555,308
856,0.120151,304
857,0.118125,306
858,0.118624,308
859,0.120008,290
860,0.119771,324
861,0.122409,334
862,0.119542,298
863,0.120512,290
864,0.121431,332
865,0.121642,274
866,0.119409,290
867,0.118496,308
868,0.12175,274
869,0.12087,288
870,0.120574,298
871,0.11979,312
872,0.122093,280
873,0.121419,312
874,0.122654,286
875,0.122822,284
876,0.121669,294
877,0.122609,306
878,0.122172,296
879,0.123673,286
880,0.123747,318
881,0.120885,334
882,0.122415,280
883,0.123435,274
884,0.121343,332
885,0.124885,302
886,0.123966,300
887,0.122348,282
888,0.124167,280
889,0.122224,322
890,0.126009,302
891,0.121274,280
892,0.124749,302
893,0.125362,306
894,0.125185,302
895,0.12639,338
896,0.123533,296
897,0.124524,282
898,0.125272,286
899,0.124696,266
900,0.126822,318
901,0.126235,266
902,0.125234,304
903,0.127012,278
904,0.125443,298
905,0.126124,292
906,0.125038,354
907,0.12553,308
908,0.128683,266
909,0.127435,302
910,0.124949,270
911,0.127553,308
912,0.128444,354
913,0.127637,274
914,0.128398,294
915,0.125554,292
916,0.12876,288
917,0.127079,276
918,0.127717,342
919,0.128879,300
920,0.128549,296
921,0.128054,284
922,0.127615,272
923,0.128412,276
924,0.129902,280
925,0.129364,272
926,0.128661,292
927,0.128844,328
928,0.130534,322
929,0.131016,328
930,0.129402,302
931,0.131624,294
932,0.13066,308
933,0.12955,298
934,0.130376,280
935,0.133426,300
936,0.131188,306
937,0.134671,322
938,0.129323,290
939,0.131342,346
940,0.130417,298
941,0.132877,346
942,0.131512,294
943,0.13282,278
944,0.132045,308
945,0.131543,286
946,0.134839,290
947,0.130278,288
948,0.132312,292
949,0.1343,314
950,0.131913,292
951,0.131809,280
952,0.132989,286
953,0.136453,302
954,0.132696,342
955,0.130798,344
956,0.134155,286
957,0.134742,314
958,0.132225,276
959,0.135804,316
960,0.136725,278
961,0.133833,354
962,0.133677,290
963,0.134765,278
964,0.134856,302
965,0.133483,278
966,0.134684,306
967,0.13529,292
968,0.134812,368
969,0.136304,264
970,0.136705,310
971,0.135227,318
972,0.135798,292
973,0.135605,300
974,0.13786,274
975,0.134576,282
976,0.136997,310
977,0.134861,276
978,0.13679,268
979,0.136755,300
980,0.136302,296
981,0.13695,328
982,0.137831,320
983,0.13747,274
984,0.136733,300
985,0.137735,308
986,0.13879,298
987,0.138752,298
988,0.13815,296
989,0.140423,292
990,0.139206,286
991,0.139822,284
992,0.138615,356
993,0.135716,292
994,0.14078,308
995,0.139667,296
996,0.140884,318
997,0.138008,316
998,0.136702,312
999,0.138108,298
